point time
11155715191710051493004950486788457910754316092914764802559056982471623978147130883042184474646681367570221819506724721999412410308377419525743622024593412 2674960
11155715191710051493004950486788457910754316092914764802559056982471623978147130883042184474646681367570221819506724721999412410308377419525743622024593412 2081041
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308416 1981177
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308416 2077796
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308416 1989644
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308416 2398142
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308416 2663019
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308416 1990174
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308416 2097668
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308416 2094955
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308416 2043993
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308416 2411003
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308417 2537435
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308417 2658975
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308417 2064996
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308417 2092544
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308417 2073684
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308417 2078561
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308417 2390627
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308417 2074810
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308417 2066702
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308417 2081168
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308418 2127409
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308418 2634122
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308418 2504931
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308418 2073343
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308418 2123401
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308418 1993660
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308418 2072695
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308418 2412848
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308418 2788220
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308418 2080888
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308419 2126198
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308419 1987919
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308419 1992757
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308419 2536017
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308419 2794155
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308419 2397485
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308419 2120909
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308419 2082388
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308419 2119953
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308419 2397130
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308420 2523522
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308420 2954226
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308420 2384944
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308420 2077388
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308420 1990334
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308420 2127080
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308420 2520307
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308420 2950259
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308420 1982949
11181902316573220627965056004363078703972049229283109320874923313416393048518368279481250635385288600827428912979745202567486148360744502670170250245308420 2077994
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023424 2072533
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023424 2393667
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023424 2404372
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023424 2085197
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023424 2411432
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023424 2811746
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023424 2532306
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023424 2352633
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023424 2681464
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023424 2133180
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023425 2069182
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023425 2125333
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023425 1987821
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023425 2402105
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023425 2083109
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023425 2166784
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023425 2089481
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023425 2232121
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023425 2075980
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023425 2128925
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023426 2071690
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023426 2562959
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023426 2691553
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023426 2136666
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023426 2075221
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023426 2039579
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023426 2391138
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023426 2527739
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023426 2954708
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023426 2860564
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023427 2187770
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023427 2543184
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023427 2086367
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023427 2138661
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023427 2089657
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023427 1992548
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023427 2396620
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023427 2552842
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023427 2846743
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023427 2171232
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023428 2405923
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023428 2078716
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023428 2000242
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023428 2074709
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023428 2393167
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023428 2401345
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023428 2693353
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023428 2866676
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023428 2831628
11208089441436389762925161521937699497189782365651453839190789644361162118889605675920316796123895834084636006452765683135559886413111585814596878466023428 2852003
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738432 2078141
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738432 2072828
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738432 2113597
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738432 2408999
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738432 2003509
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738432 2394141
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738432 2083581
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738432 2124359
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738432 2088251
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738432 2128804
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738433 2515063
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738433 2244118
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738433 2138198
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738433 2564194
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738433 2126622
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738433 2097312
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738433 2200690
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738433 2188544
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738433 2744825
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738433 2691091
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738434 2085253
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738434 2084726
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738434 2033709
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738434 2016169
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738434 2001316
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738434 2402247
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738434 2813540
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738434 2290911
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738434 2075444
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738434 2082208
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738435 1994099
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738435 2063531
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738435 2461538
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738435 2075760
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738435 2084474
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738435 1983068
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738435 2398556
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738435 2882633
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738435 2834053
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738435 2095847
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738436 2076806
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738436 2107091
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738436 2086664
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738436 2538023
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738436 2653749
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738436 2834457
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738436 2082503
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738436 2120158
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738436 1980811
11234276566299558897885267039512320290407515502019798357506655975305931189260843072359382956862503067341843099925786163703633624465478668959023506686738436 2069238
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453440 2542274
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453440 2543526
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453440 2813634
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453440 2004466
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453440 2156300
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453440 1984976
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453440 2077673
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453440 2408443
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453440 2077584
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453440 2522633
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453441 2077022
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453441 2074007
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453441 2392888
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453441 2737887
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453441 1998437
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453441 1992713
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453441 2009246
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453441 1986694
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453441 1988149
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453441 2655756
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453442 2692774
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453442 1994721
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453442 2066909
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453442 1997649
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453442 2074083
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453442 2537381
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453442 3001139
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453442 2850030
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453442 2078479
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453442 2076568
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453443 1995081
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453443 2045905
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453443 2397924
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453443 2815140
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453443 2659815
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453443 1991884
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453443 2029959
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453443 2082919
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453443 2101079
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453443 2526182
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453444 2951995
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453444 2679132
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453444 2070506
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453444 1993742
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453444 2080007
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453444 2526909
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453444 1988504
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453444 2074470
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453444 2024560
11260463691162728032845372557086941083625248638388142875822522306250700259632080468798449117601110300599050193398806644271707362517845752103450134907453444 2265013
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168448 2519849
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168448 2607386
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168448 2069174
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168448 2070629
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168448 1986743
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168448 2141619
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168448 2528003
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168448 2677213
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168448 2712562
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168448 2673320
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168449 2082533
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168449 2090555
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168449 2094463
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168449 1994880
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168449 2512982
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168449 2072949
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168449 2103179
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168449 1998630
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168449 2111938
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168449 2525480
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168450 2003480
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168450 1995980
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168450 2001013
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168450 2424242
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168450 2093380
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168450 1994957
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168450 2028717
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168450 2403093
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168450 2794992
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168450 2084299
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168451 2072486
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168451 2080426
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168451 2067184
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168451 2069044
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168451 2626354
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168451 2011124
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168451 2121620
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168451 2077888
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168451 2065280
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168451 2522333
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168452 2903937
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168452 2690765
11286650816025897167805478074661561876842981774756487394138388637195469330003317865237515278339717533856257286871827124839781100570212835247876763128168452 1995639
